Angle,Distance,StartBit,Health
303.64,170.75,0.0,13.0
1.19,9920.0,1.0,30.0
125.59,9910.25,0.0,0.0
316.27,0.0,0.0,15.0
313.2,566.25,0.0,15.0
314.34,16204.5,0.0,15.0
16.41,8522.5,0.0,39.0
125.89,10405.25,0.0,0.0
329.0,729.25,0.0,15.0
333.83,456.0,0.0,15.0
337.64,423.5,0.0,15.0
346.52,3969.5,0.0,0.0
14.25,15055.5,0.0,43.0
13.48,11215.5,1.0,15.0
169.14,3969.5,0.0,44.0
124.0,184.75,1.0,0.0
454.03,3969.25,1.0,23.0
398.05,513.25,1.0,8.0
124.03,720.75,1.0,26.0
304.09,3969.25,1.0,32.0
302.11,10052.0,1.0,62.0
42.63,0.0,0.0,0.0
47.3,0.0,0.0,0.0
48.47,0.0,0.0,0.0
45.53,4303.5,0.0,15.0
124.03,1601.25,1.0,55.0
55.67,408.5,0.0,15.0
11.31,4487.25,0.0,0.0
372.23,2177.5,1.0,22.0
69.91,463.25,0.0,0.0
155.41,9.5,0.0,15.0
16.16,591.5,0.0,15.0
83.19,301.0,0.0,7.0
84.44,291.0,0.0,15.0
88.3,0.0,0.0,0.0
89.47,128.0,0.0,0.0
94.05,0.0,0.0,0.0
95.22,3072.0,0.0,0.0
97.55,0.0,0.0,0.0
98.72,0.0,0.0,0.0
96.64,942.75,0.0,15.0
98.16,3971.5,0.0,15.0
124.09,3368.75,0.0,3.0
108.66,896.0,0.0,15.0
124.45,3925.75,1.0,39.0
124.09,15742.75,0.0,1.0
126.3,14736.0,0.0,15.0
129.69,830.0,0.0,15.0
133.36,5583.5,0.0,15.0
145.36,18.25,0.0,0.0
147.69,9792.5,0.0,0.0
152.36,0.0,0.0,0.0
153.52,0.0,0.0,0.0
154.69,0.0,0.0,0.0
155.84,0.0,0.0,0.0
5.02,5099.75,0.0,0.0
0.63,128.0,1.0,62.0
168.58,576.5,0.0,0.0
173.23,0.0,0.0,0.0
174.39,12736.5,0.0,0.0
0.69,128.0,0.0,0.0
186.08,0.0,0.0,0.0
193.06,0.0,0.0,0.0
196.56,0.0,0.0,0.0
197.72,448.0,0.0,0.0
196.64,452.75,0.0,15.0
204.7,0.0,0.0,0.0
124.2,6586.75,0.0,0.0
207.27,15311.5,0.0,15.0
210.83,553.75,0.0,15.0
212.25,3970.0,0.0,15.0
16.66,5455.5,0.0,26.0
217.06,2826.0,0.0,15.0
220.53,16079.5,0.0,15.0
224.92,7274.75,0.0,15.0
233.78,1600.0,0.0,0.0
237.36,0.0,0.0,0.0
236.11,433.0,0.0,15.0
245.53,0.0,0.0,15.0
249.03,7808.0,0.0,0.0
124.41,7875.25,0.0,14.0
249.59,3641.5,0.0,15.0
250.81,12191.5,0.0,15.0
254.28,8248.75,0.0,15.0
124.5,8286.25,0.0,24.0
124.47,8399.25,1.0,2.0
265.98,3790.75,0.0,15.0
267.17,4013.25,0.0,15.0
375.05,3970.25,1.0,45.0
124.06,8953.25,1.0,19.0
282.92,636.75,0.0,15.0
293.39,0.0,0.0,0.0
306.28,9739.75,0.0,0.0
309.05,569.0,0.0,15.0
1.25,10432.0,1.0,21.0
321.17,809.5,0.0,15.0
322.36,774.0,0.0,15.0
324.88,711.75,0.0,15.0
330.67,42.0,0.0,15.0
338.84,0.0,0.0,0.0
340.02,0.0,0.0,0.0
336.48,455.5,0.0,15.0
337.77,431.0,0.0,15.0
339.13,427.0,0.0,15.0
347.11,0.0,0.0,15.0
0.16,3968.0,0.0,0.0
124.05,11182.25,0.0,8.0
118.47,4012.25,0.0,1.0
123.39,3969.5,1.0,4.0
85.39,56.25,1.0,41.0
124.64,161.75,0.0,15.0
124.03,288.25,0.0,58.0
124.03,171.75,0.0,45.0
11.22,13391.5,0.0,2.0
11.19,9859.0,0.0,2.0
310.09,3969.25,1.0,50.0
32.08,362.0,0.0,15.0
37.34,0.0,0.0,0.0
40.86,2880.5,0.0,0.0
43.72,380.25,0.0,15.0
46.73,388.75,0.0,15.0
4.09,1792.75,0.0,15.0
57.17,1760.25,0.0,0.0
61.33,150.5,0.0,12.0
1.97,3968.0,0.0,15.0
70.72,9739.25,0.0,15.0
76.31,129.0,0.0,15.0
0.31,128.0,1.0,27.0
86.34,0.0,0.0,0.0
88.22,849.5,0.0,15.0
97.92,0.0,0.0,0.0
92.83,940.75,0.0,15.0
94.0,4006.5,0.0,15.0
278.36,3971.5,1.0,37.0
98.73,898.25,0.0,28.0
99.92,898.0,0.0,15.0
0.98,10575.5,0.0,15.0
106.92,874.75,0.0,15.0
110.39,857.75,0.0,15.0
124.09,3648.25,0.0,15.0
117.45,835.25,0.0,15.0
120.97,4030.0,0.0,15.0
25.88,14608.0,0.0,15.0
125.17,4245.25,0.0,15.0
137.75,849.75,0.0,15.0
1.56,128.0,0.0,0.0
4.56,4818.25,1.0,34.0
151.73,19.25,0.0,0.0
5.23,5079.75,0.0,0.0
163.34,0.0,0.0,0.0
164.5,0.0,0.0,0.0
171.48,128.0,0.0,0.0
179.64,0.0,0.0,0.0
183.13,0.0,0.0,0.0
4.66,6086.75,1.0,23.0
191.38,24.0,0.0,0.0
194.88,24.5,0.0,0.0
193.38,473.5,0.0,8.0
111.89,664.75,0.0,0.0
209.25,525.75,0.0,15.0
210.72,522.0,0.0,15.0
214.27,522.5,0.0,15.0
217.7,525.75,0.0,15.0
221.3,538.25,0.0,15.0
230.0,0.0,0.0,0.0
231.17,5696.0,0.0,0.0
234.61,0.0,0.0,0.0
231.42,429.25,0.0,15.0
232.38,437.5,0.0,15.0
233.27,445.25,0.0,15.0
234.34,459.0,0.0,15.0
235.64,484.25,0.0,15.0
241.63,0.0,0.0,0.0
242.78,3271.75,0.0,0.0
238.73,4015.25,0.0,15.0
356.94,3981.5,1.0,7.0
339.05,3983.5,0.0,15.0
260.92,3788.0,0.0,15.0
267.45,8911.5,0.0,15.0
123.06,3970.25,1.0,2.0
284.8,768.0,0.0,15.0
288.28,3712.0,0.0,0.0
1.13,0.0,1.0,57.0
296.44,15808.0,0.0,0.0
301.09,0.0,0.0,0.0
302.27,0.0,0.0,0.0
303.42,0.0,0.0,0.0
304.59,0.0,0.0,0.0
300.3,9715.25,0.0,15.0
303.92,181.75,0.0,15.0
310.7,528.5,0.0,12.0
312.13,17.0,0.0,10.0
314.55,2786.75,0.0,15.0
15.25,15426.0,1.0,26.0
101.27,129.75,1.0,60.0
14.3,9551.5,1.0,41.0
341.89,0.0,1.0,29.0
340.63,451.25,0.0,15.0
345.55,432.25,0.0,15.0
348.95,415.0,0.0,15.0
350.28,410.25,0.0,15.0
462.47,4012.0,0.0,1.0
12.06,377.25,0.0,44.0
2.0,374.75,0.0,15.0
3.7,15055.5,0.0,15.0
11.48,7119.5,0.0,0.0
124.03,449.75,1.0,15.0
124.03,492.25,0.0,40.0
308.08,12367.5,1.0,6.0
0.13,13248.5,0.0,0.0
124.03,1286.25,0.0,55.0
124.03,1391.25,1.0,63.0
13.25,5071.5,1.0,6.0
195.41,3969.0,0.0,6.0
59.33,468.0,0.0,15.0
60.67,467.25,0.0,15.0
66.69,0.0,0.0,0.0
64.05,508.5,0.0,15.0
64.97,3971.25,0.0,15.0
16.83,13120.5,1.0,8.0
4.53,2581.25,0.0,8.0
81.81,0.0,0.0,0.0
82.98,0.0,0.0,0.0
1.31,6592.5,0.0,0.0
89.3,934.5,0.0,3.0
28.63,79.5,0.0,11.0
27.58,5327.5,0.0,12.0
124.09,3384.25,0.0,32.0
60.42,835.25,1.0,53.0
115.27,831.25,0.0,15.0
24.42,5839.5,0.0,15.0
119.88,829.75,0.0,15.0
27.02,2127.5,0.0,15.0
125.41,4022.75,0.0,15.0
126.95,829.25,0.0,15.0
127.97,720.0,0.0,15.0
124.09,4394.25,0.0,21.0
4.09,0.0,1.0,36.0
148.3,14784.5,0.0,0.0
152.97,0.0,0.0,0.0
156.47,16192.5,0.0,0.0
161.14,0.0,0.0,0.0
164.59,0.0,0.0,0.0
168.08,0.0,0.0,0.0
172.73,0.0,0.0,0.0
173.91,0.0,0.0,0.0
175.08,0.0,0.0,0.0
176.23,0.0,0.0,0.0
177.39,0.0,0.0,0.0
179.73,10048.0,0.0,0.0
184.39,5312.0,0.0,0.0
191.28,0.0,0.0,0.0
0.44,6336.5,0.0,0.0
198.23,660.75,0.0,0.0
195.83,669.75,0.0,15.0
10.77,3970.25,0.0,15.0
17.17,12239.5,1.0,25.0
16.31,10319.5,0.0,25.0
217.19,555.75,0.0,15.0
5.86,7238.25,0.0,0.0
227.34,0.0,0.0,0.0
229.67,0.0,0.0,0.0
228.52,448.5,0.0,15.0
229.5,7572.0,0.0,15.0
103.91,15183.5,0.0,0.0
109.81,3919.5,0.0,29.0
246.59,4165.0,0.0,15.0
247.75,4191.0,0.0,15.0
128.92,719.5,0.0,15.0
253.67,3954.5,0.0,15.0
118.89,9935.5,0.0,15.0
124.06,8404.25,1.0,61.0
85.05,3970.25,1.0,34.0
281.2,0.0,0.0,15.0
284.61,0.0,0.0,0.0
285.77,0.0,0.0,0.0
287.2,9828.5,0.0,15.0
297.44,0.0,0.0,0.0
395.14,3970.0,1.0,52.0
300.11,567.25,0.0,15.0
305.16,522.0,0.0,9.0
306.13,523.5,0.0,8.0
313.73,0.0,0.0,0.0
124.91,9950.75,0.0,0.0
314.81,463.5,0.0,15.0
319.39,10308.5,0.0,15.0
328.78,0.0,0.0,0.0
330.05,0.0,0.0,0.0
326.78,438.5,0.0,15.0
332.36,3969.5,0.0,0.0
369.28,6337.5,1.0,49.0
335.94,6.0,0.0,15.0
339.55,3969.5,0.0,15.0
61.36,3969.5,1.0,19.0
491.36,3969.25,1.0,43.0
195.38,13164.75,1.0,34.0
39.39,11584.25,1.0,63.0
6.09,360.25,0.0,15.0
124.03,328.25,1.0,39.0
14.13,356.25,0.0,15.0
11.17,10063.5,1.0,2.0
30.59,0.0,0.0,0.0
31.75,0.0,0.0,0.0
34.08,10432.0,0.0,0.0
37.95,388.75,0.0,15.0
130.88,3969.5,0.0,15.0
45.64,4000.75,0.0,15.0
58.36,0.0,0.0,0.0
124.05,1816.25,0.0,15.0
4.05,2016.25,1.0,28.0
59.03,515.25,0.0,15.0
60.0,1998.75,0.0,15.0
63.39,2177.0,0.0,15.0
73.52,15040.5,0.0,0.0
80.48,0.0,0.0,0.0
77.3,16192.5,0.0,15.0
78.86,859.25,0.0,15.0
29.94,8271.5,0.0,15.0
29.19,14543.5,0.0,10.0
96.22,885.5,1.0,3.0
97.47,3971.25,0.0,15.0
124.39,3343.75,1.0,4.0
52.41,3523.25,1.0,61.0
112.66,832.25,0.0,15.0
119.63,827.0,0.0,15.0
26.7,2127.5,0.0,15.0
26.11,11855.5,0.0,15.0
26.52,4431.5,0.0,15.0
84.48,9667.25,1.0,55.0
26.69,2767.5,1.0,16.0
4.09,14016.5,1.0,58.0
0.86,128.0,0.0,0.0
151.53,15296.5,0.0,0.0
4.52,5185.75,0.0,0.0
166.7,0.0,0.0,0.0
170.2,14016.0,0.0,0.0
174.86,0.0,0.0,0.0
176.03,0.0,0.0,0.0
177.2,0.0,0.0,0.0
178.38,0.0,0.0,0.0
179.53,0.0,0.0,0.0
181.86,0.0,0.0,0.0
351.03,23.0,0.0,0.0
186.55,0.0,0.0,0.0
231.72,23.5,0.0,0.0
190.05,0.0,0.0,0.0
192.38,0.0,0.0,0.0
193.55,128.0,0.0,0.0
18.73,9679.5,0.0,15.0
283.36,3970.0,1.0,24.0
200.77,522.0,1.0,25.0
204.5,522.5,0.0,15.0
209.75,528.5,0.0,15.0
399.14,8474.25,0.0,15.0
216.84,7010.75,0.0,6.0
4.05,7124.75,0.0,11.0
46.88,7372.5,1.0,25.0
234.89,7674.75,0.0,15.0
125.52,7776.75,0.0,15.0
246.53,3904.25,1.0,16.0
124.45,8041.25,0.0,15.0
256.77,618.0,0.0,61.0
258.03,612.25,0.0,15.0
124.06,8366.25,0.0,15.0
265.06,586.25,0.0,15.0
266.25,583.5,0.0,15.0
272.94,0.0,0.0,15.0
275.27,0.0,0.0,0.0
276.45,0.0,0.0,15.0
1.08,128.0,1.0,25.0
283.64,7267.5,0.0,12.0
291.53,12352.0,0.0,0.0
17.59,2895.5,0.0,15.0
1.17,2944.0,1.0,38.0
302.77,11598.5,0.0,8.0
23.17,1359.5,0.0,38.0
478.05,40.0,1.0,59.0
318.08,10262.25,0.0,10.0
321.92,437.5,0.0,15.0
325.8,420.75,0.0,15.0
326.81,10540.5,0.0,15.0
329.89,448.0,0.0,12.0
338.2,0.0,0.0,0.0
13.31,719.5,1.0,15.0
343.3,12879.5,0.0,15.0
346.81,386.25,0.0,15.0
11.88,5327.5,0.0,43.0
355.38,3969.25,1.0,42.0
2.36,359.5,0.0,15.0
302.02,3969.25,1.0,42.0
11.13,3983.5,1.0,1.0
304.05,3969.25,1.0,1.0
124.03,517.25,0.0,38.0
124.03,594.75,0.0,39.0
26.08,0.0,1.0,1.0
27.23,0.0,0.0,0.0
30.73,2639.5,0.0,0.0
124.03,1002.25,0.0,59.0
124.03,389.25,1.0,63.0
34.42,393.25,0.0,15.0
45.95,0.0,0.0,15.0
410.42,2945.5,0.0,15.0
4.17,1732.25,1.0,61.0
52.38,481.0,0.0,15.0
16.78,8399.5,0.0,0.0
65.8,2081.75,0.0,0.0
1.92,128.0,0.0,13.0
76.28,0.0,0.0,0.0
74.69,3971.5,0.0,15.0
436.3,3971.5,1.0,1.0
81.53,2726.0,0.0,15.0
124.09,2981.75,0.0,3.0
124.09,3134.75,1.0,29.0
100.09,851.5,1.0,35.0
101.41,3280.25,0.0,15.0
346.09,717.25,1.0,6.0
25.98,463.5,0.0,13.0
115.53,830.5,0.0,15.0
116.72,831.0,0.0,15.0
124.09,3977.25,0.0,23.0
98.52,3971.5,1.0,3.0
29.7,6474.5,0.0,15.0
4.73,5064.75,0.0,0.0
159.44,0.0,0.0,0.0
160.61,0.0,0.0,0.0
161.78,0.0,0.0,0.0
162.97,0.0,0.0,0.0
164.14,0.0,0.0,0.0
165.31,0.0,0.0,0.0
166.48,0.0,0.0,0.0
167.67,0.0,0.0,0.0
4.84,5440.75,0.0,0.0
171.45,150.5,0.0,9.0
421.08,3982.0,0.0,15.0
120.44,207.5,1.0,53.0
124.25,9199.75,0.0,35.0
124.5,9237.25,1.0,39.0
124.47,9350.25,0.0,37.0
295.7,3770.75,0.0,15.0
112.2,3023.5,1.0,37.0
311.44,0.0,0.0,0.0
308.5,3505.25,0.0,15.0
312.03,3326.75,0.0,15.0
215.2,6695.5,0.0,15.0
324.23,128.0,0.0,0.0
332.45,128.0,0.0,0.0
84.63,10821.25,0.0,0.0
436.08,3973.25,1.0,19.0
356.92,768.0,0.0,15.0
354.38,752.5,0.0,15.0
358.75,515.0,0.0,15.0
13.22,384.0,0.0,15.0
12.17,433.25,0.0,15.0
17.88,0.0,0.0,15.0
15.23,455.25,0.0,12.0
16.58,467.0,0.0,15.0
1.73,128.0,0.0,15.0
23.89,425.75,0.0,15.0
25.19,420.75,0.0,15.0
26.25,6851.25,0.0,15.0
32.19,394.5,0.0,15.0
11.94,2895.5,0.0,4.0
11.55,13903.5,1.0,5.0
354.19,8001.25,1.0,38.0
346.22,3969.25,1.0,6.0
11.38,7503.5,1.0,7.0
70.3,0.0,0.0,0.0
74.97,15104.0,0.0,0.0
496.28,3969.25,1.0,7.0
2.28,3969.5,1.0,48.0
42.3,3969.5,1.0,0.0
100.3,2590.75,1.0,60.0
0.59,960.5,1.0,10.0
86.58,2847.25,0.0,15.0
93.42,3065.75,0.0,13.0
96.7,470.75,0.0,15.0
100.08,510.0,0.0,15.0
105.19,329.75,0.0,8.0
116.97,0.0,0.0,0.0
118.14,3855.25,0.0,0.0
121.64,0.0,0.0,0.0
0.47,128.0,1.0,63.0
110.47,3971.5,1.0,7.0
94.47,3971.5,1.0,44.0
125.72,939.5,0.0,15.0
128.84,924.25,0.0,15.0
130.36,31.5,0.0,15.0
140.33,128.0,0.0,0.0
145.0,0.0,0.0,0.0
4.17,4715.25,0.0,0.0
152.02,2880.0,0.0,0.0
159.02,0.0,0.0,0.0
0.19,4288.5,0.0,0.0
170.69,128.0,0.0,0.0
0.67,5632.0,1.0,6.0
0.88,128.0,0.0,15.0
1.53,128.0,0.0,0.0
189.33,0.0,0.0,0.0
190.48,6720.5,0.0,0.0
193.98,0.0,0.0,0.0
5.16,6282.25,0.0,0.0
199.81,0.0,0.0,0.0
200.98,0.0,0.0,15.0
202.14,6506.25,0.0,0.0
0.8,128.0,0.0,0.0
0.8,8409.75,1.0,63.0
208.72,282.25,0.0,15.0
260.81,3969.0,0.0,15.0
214.03,307.0,0.0,15.0
225.38,128.0,0.0,15.0
124.73,7598.75,0.0,15.0
14.41,719.5,0.0,15.0
124.05,8023.75,0.0,56.0
16.05,847.5,1.0,59.0
255.33,535.5,0.0,15.0
256.25,546.5,0.0,15.0
257.61,553.25,0.0,15.0
258.66,557.75,0.0,15.0
259.8,565.75,0.0,15.0
260.83,570.0,0.0,15.0
262.03,577.75,0.0,15.0
263.2,588.5,0.0,15.0
264.39,604.0,0.0,15.0
265.89,499.75,0.0,15.0
267.41,484.75,0.0,15.0
124.05,8663.25,0.0,28.0
279.23,0.0,0.0,0.0
280.41,8802.25,0.0,0.0
279.7,3973.75,0.0,15.0
3.09,7951.25,1.0,38.0
291.31,3903.0,0.0,15.0
299.53,5720.75,0.0,15.0
315.17,3968.0,0.0,0.0
421.2,9548.75,1.0,39.0
323.45,7872.5,0.0,0.0
330.78,167.75,0.0,9.0
335.2,0.0,0.0,0.0
343.38,0.0,0.0,0.0
346.89,0.0,0.0,15.0
341.16,1348.75,0.0,15.0
351.56,0.0,0.0,0.0
352.73,10319.5,0.0,0.0
19.95,803.0,0.0,43.0
353.56,3969.5,0.0,15.0
81.39,3970.0,1.0,3.0
24.0,129.75,1.0,2.0
10.13,0.0,0.0,0.0
6.75,458.75,0.0,15.0
7.8,445.25,0.0,15.0
8.94,434.5,0.0,15.0
12.45,435.25,0.0,15.0
16.94,459.0,0.0,15.0
0.86,3968.0,0.0,0.0
24.19,423.0,0.0,2.0
36.13,384.0,0.0,1.0
37.3,14532.75,0.0,15.0
124.03,1382.25,0.0,53.0
318.03,11845.75,0.0,50.0
124.03,1879.25,1.0,42.0
356.23,129.25,1.0,12.0
74.33,0.0,0.0,0.0
75.5,0.0,0.0,0.0
72.69,382.25,0.0,15.0
5.91,2864.75,0.0,15.0
86.39,411.0,0.0,15.0
87.27,424.75,0.0,15.0
12.56,13263.5,0.0,15.0
93.06,452.25,0.0,15.0
98.91,0.0,0.0,0.0
95.34,466.25,0.0,15.0
96.19,472.75,0.0,15.0
99.48,8268.5,0.0,15.0
105.97,324.0,0.0,8.0
110.59,0.0,0.0,0.0
108.42,301.25,0.0,7.0
110.28,3694.5,0.0,8.0
0.38,128.0,0.0,0.0
354.45,15.25,1.0,60.0
124.53,0.0,0.0,0.0
121.67,3966.25,0.0,15.0
294.48,3971.5,0.0,15.0
132.2,894.75,0.0,15.0
135.66,907.0,0.0,15.0
136.95,4478.25,0.0,15.0
26.41,11983.5,1.0,6.0
14.58,3971.25,1.0,32.0
154.64,827.25,0.0,15.0
24.7,2639.5,0.0,15.0
169.8,837.5,0.0,15.0
170.86,3971.25,0.0,15.0
158.67,15823.5,1.0,12.0
124.09,5841.25,1.0,3.0
183.69,904.75,0.0,15.0
124.88,5952.25,0.0,15.0
1.16,3968.0,0.0,15.0
193.48,1675.0,0.0,15.0
194.64,1680.0,0.0,15.0
195.88,1664.5,0.0,15.0
198.14,1764.75,0.0,15.0
201.59,1962.5,0.0,15.0
28.72,1088.5,1.0,26.0
221.27,379.75,0.0,15.0
229.81,0.0,0.0,15.0
234.52,634.25,0.0,0.0
232.31,15311.5,0.0,15.0
240.98,535.25,0.0,15.0
242.17,7823.75,0.0,15.0
124.05,8018.75,0.0,59.0
124.05,735.5,1.0,61.0
254.02,522.5,0.0,15.0
255.0,530.25,0.0,15.0
257.23,548.75,0.0,15.0
260.73,566.75,0.0,15.0
262.0,573.25,0.0,15.0
264.22,598.5,0.0,15.0
269.58,475.5,0.0,15.0
270.72,15836.75,0.0,15.0
65.06,3981.25,1.0,29.0
124.42,4017.75,1.0,61.0
505.09,3983.0,1.0,32.0
124.5,4020.75,1.0,21.0
291.16,3905.75,0.0,15.0
45.83,3982.0,0.0,15.0
396.08,130.5,0.0,4.0
5.22,10195.25,1.0,35.0
323.41,0.0,0.0,0.0
324.56,7488.5,0.0,0.0
328.08,0.0,0.0,0.0
331.56,8896.0,0.0,0.0
4.23,10872.25,0.0,0.0
344.42,0.0,0.0,0.0
125.58,10912.75,0.0,0.0
124.16,10952.25,0.0,17.0
257.34,130.0,1.0,7.0
353.28,805.0,0.0,15.0
125.56,11453.75,0.0,15.0
359.27,3969.75,0.0,15.0
4.05,1.25,0.0,0.0
11.2,0.0,0.0,0.0
10.33,429.75,0.0,15.0
13.36,434.75,0.0,15.0
124.16,539.25,0.0,11.0
12.05,14415.5,1.0,9.0
25.33,418.75,0.0,15.0
26.63,413.5,0.0,15.0
29.83,404.25,0.0,15.0
6.08,1348.25,0.0,15.0
10.13,6863.5,1.0,40.0
124.03,13829.0,0.0,58.0
124.16,1423.75,1.0,6.0
11.41,9423.5,1.0,38.0
348.03,3969.25,0.0,42.0
71.94,0.0,0.0,0.0
0.28,3200.0,1.0,46.0
124.03,2430.75,0.0,62.0
79.14,395.0,0.0,15.0
83.97,415.75,0.0,15.0
322.33,3969.5,1.0,31.0
89.28,282.25,0.0,15.0
91.8,443.0,0.0,15.0
246.73,4619.75,0.0,15.0
96.05,472.5,0.0,15.0
97.38,469.75,0.0,15.0
103.33,0.0,0.0,0.0
447.44,2124.5,0.0,15.0
68.03,3473.25,0.0,0.0
0.44,128.0,1.0,33.0
118.53,0.0,1.0,6.0
119.7,6089.5,0.0,0.0
124.36,3968.0,0.0,0.0
438.47,3971.5,1.0,3.0
128.47,928.5,0.0,15.0
4.09,4335.75,0.0,43.0
27.5,2767.5,1.0,17.0
150.02,0.0,0.0,0.0
147.38,844.5,0.0,15.0
148.59,840.25,0.0,15.0
158.94,837.5,0.0,15.0
454.63,3971.0,1.0,18.0
480.63,3971.0,1.0,53.0
46.64,5199.5,1.0,40.0
174.13,850.5,1.0,59.0
175.3,854.75,0.0,15.0
124.09,5720.25,0.0,33.0
185.75,916.75,0.0,15.0
196.81,0.0,0.0,15.0
190.86,1633.25,0.0,15.0
192.02,1642.5,0.0,15.0
193.19,1639.25,0.0,15.0
125.81,6438.75,0.0,15.0
206.41,1184.25,0.0,12.0
188.81,6083.5,1.0,9.0
89.47,3983.5,0.0,26.0
221.48,450.25,0.0,15.0
492.86,3969.5,1.0,57.0
77.08,7391.75,0.0,15.0
20.61,11087.5,1.0,2.0
239.41,561.0,1.0,29.0
240.48,555.0,0.0,15.0
244.09,528.0,0.0,15.0
245.42,7885.0,0.0,15.0
248.88,521.25,0.0,15.0
252.44,15051.0,0.0,15.0
256.86,554.75,0.0,15.0
260.56,8445.25,0.0,15.0
124.05,9107.25,0.0,52.0
269.2,4002.75,0.0,15.0
0.08,3968.0,1.0,44.0
387.08,3981.75,1.0,1.0
124.63,9155.75,0.0,15.0
289.27,4069.25,0.0,15.0
70.77,164.75,0.0,15.0
295.45,9780.25,0.0,15.0
299.09,3589.5,0.0,15.0
311.33,0.0,0.0,0.0
314.84,0.0,0.0,0.0
319.53,11200.0,0.0,15.0
316.83,793.75,0.0,15.0
1.27,128.0,1.0,17.0
331.27,0.0,0.0,7.0
334.78,0.0,0.0,0.0
339.45,1920.0,0.0,0.0
124.17,10901.25,0.0,13.0
345.75,542.0,0.0,9.0
348.91,635.75,0.0,15.0
351.78,818.25,0.0,0.0
23.09,5056.5,1.0,15.0
124.05,43.25,0.0,15.0
124.05,465.75,0.0,4.0
9.59,2944.0,0.0,0.0
8.64,439.0,0.0,15.0
13.53,14656.5,1.0,1.0
16.53,468.5,0.0,15.0
17.89,456.75,0.0,15.0
23.47,425.75,0.0,15.0
13.17,3919.5,0.0,15.0
90.66,2564.0,0.0,3.0
4.13,3969.5,0.0,6.0
366.17,3969.25,1.0,54.0
11.39,5199.5,1.0,6.0
124.03,1802.25,1.0,43.0
348.22,3969.25,1.0,42.0
71.63,128.0,0.0,0.0
76.31,3969.25,0.0,0.0
11.94,12879.5,1.0,9.0
12.0,6351.5,1.0,9.0
90.28,0.0,0.0,1.0
87.0,1999.5,0.0,15.0
13.84,10959.5,1.0,11.0
13.67,3151.5,1.0,11.0
14.08,3648.5,0.0,11.0
94.8,465.0,0.0,15.0
489.09,3969.75,0.0,0.0
22.41,2945.25,1.0,20.0
9.52,11720.5,0.0,13.0
110.81,302.0,0.0,8.0
114.78,0.0,0.0,0.0
115.95,128.0,0.0,0.0
121.78,10688.5,0.0,0.0
96.47,899.75,1.0,48.0
127.03,934.0,0.0,15.0
128.22,4176.25,0.0,15.0
131.86,379.0,0.0,15.0
138.88,881.5,0.0,15.0
140.03,4553.75,0.0,15.0
124.09,1426.5,1.0,16.0
22.58,3971.25,1.0,20.0
154.14,827.75,0.0,15.0
155.27,826.5,0.0,15.0
414.45,16147.5,0.0,15.0
162.3,14330.75,0.0,15.0
166.94,3971.25,0.0,15.0
490.33,4501.5,1.0,21.0
294.69,3971.25,1.0,18.0
183.09,899.75,0.0,15.0
186.55,926.0,0.0,15.0
189.42,1650.25,0.0,15.0
196.75,1718.0,1.0,2.0
198.66,1816.0,0.0,15.0
44.78,3975.5,1.0,4.0
412.78,3972.75,1.0,46.0
300.8,3972.0,1.0,46.0
218.78,0.0,0.0,0.0
218.25,528.75,0.0,15.0
124.05,511.75,0.0,47.0
225.55,7302.0,0.0,15.0
348.89,3969.5,1.0,16.0
238.69,396.0,1.0,29.0
13.27,3407.5,0.0,15.0
279.06,6046.5,1.0,30.0
251.06,525.0,0.0,15.0
16.42,12239.5,0.0,15.0
16.73,4303.5,0.0,31.0
258.11,571.0,0.0,15.0
261.45,8491.25,0.0,15.0
266.5,181.0,0.0,15.0
1.06,3968.0,1.0,38.0
275.69,9712.75,0.0,15.0
280.33,3692.5,0.0,15.0
281.5,3983.0,0.0,15.0
405.09,9194.25,1.0,58.0
122.31,9551.5,0.0,36.0
123.75,12495.5,0.0,36.0
124.45,3982.0,1.0,0.0
114.75,10944.5,0.0,37.0
315.88,0.0,0.0,0.0
317.05,0.0,0.0,0.0
319.52,0.0,0.0,0.0
320.55,6528.0,0.0,0.0
324.19,10486.25,0.0,0.0
333.58,0.0,0.0,0.0
1.3,128.0,0.0,0.0
340.61,0.0,1.0,35.0
134.33,130.75,0.0,15.0
40.2,4681.5,0.0,42.0
345.91,11274.25,0.0,9.0
355.73,0.0,0.0,15.0
358.63,3970.75,0.0,15.0
14.0,1100.5,1.0,0.0
5.97,460.25,0.0,15.0
9.95,431.25,0.0,15.0
17.81,0.0,0.0,0.0
17.75,456.5,0.0,15.0
21.53,436.5,0.0,15.0
22.7,9027.0,0.0,15.0
166.95,3969.5,1.0,3.0
136.11,3969.5,1.0,3.0
108.11,3969.5,1.0,43.0
36.58,382.25,0.0,15.0
38.09,379.75,0.0,15.0
39.63,374.75,0.0,15.0
41.88,369.75,0.0,15.0
45.61,11653.75,0.0,15.0
356.03,3969.25,1.0,46.0
338.03,11207.25,0.0,42.0
76.22,0.0,0.0,0.0
73.19,12111.5,0.0,15.0
12.0,2527.75,1.0,9.0
86.72,2917.25,0.0,15.0
94.78,465.25,0.0,15.0
95.67,472.25,0.0,15.0
99.08,511.0,0.0,15.0
100.2,509.5,0.0,15.0
101.44,517.75,0.0,15.0
102.5,528.5,0.0,15.0
105.11,329.75,0.0,8.0
108.42,302.5,0.0,14.0
115.89,0.0,0.0,0.0
